57.0 555.0 -2 -10
49.0 549.0 -2 -10
41.0 543.0 -2 -10
33.0 537.0 -2 -10
25.0 531.0 -2 -10
17.0 525.0 -2 -10
9.0 519.0 -2 -10
1.0 513.0 -2 -10
-105.0 231.0 -2 10
-93.0 225.0 -2 10
-81.0 219.0 -2 10
-69.0 213.0 -2 10
-57.0 207.0 -2 10
-70.0 30.0 5 10
-49.0 569.0 -1 10
-38.0 562.0 -1 10
-27.0 555.0 -1 10
-16.0 548.0 -1 10
-5.0 541.0 -1 10
-4.0 534.0 -1 10
-3.0 527.0 -1 10
-2.0 520.0 -1 10
-1.0 513.0 -1 10
7.0 387.0 -1 -10
41.0 493.0 0 -10
31.0 486.0 0 -10
21.0 479.0 0 -10
11.0 472.0 0 -10
70.0 750.0 -5 -10
65.0 745.0 -5 -10
60.0 740.0 -5 -10
55.0 735.0 -5 -10
50.0 730.0 -5 -10
45.0 725.0 -5 -10
40.0 720.0 -5 -10
90.0 660.0 -5 -10
85.0 655.0 -5 -10
80.0 650.0 -5 -10
75.0 645.0 -5 -10
70.0 640.0 -5 -10
65.0 635.0 -5 -10
60.0 630.0 -5 -10
95.0 585.0 -5 -10
90.0 580.0 -5 -10
85.0 575.0 -5 -10
80.0 570.0 -5 -10
75.0 565.0 -5 -10
70.0 560.0 -5 -10
25.0 682.0 0 -10
15.0 675.0 0 -10
5.0 668.0 0 -10
-155.0 388.0 0 10
-145.0 381.0 0 10
-135.0 374.0 0 10
-125.0 367.0 0 10
-115.0 360.0 0 10
-105.0 353.0 0 10
-95.0 346.0 0 10
-85.0 339.0 0 10
-75.0 332.0 0 10
-65.0 150.0 0 10
-55.0 143.0 0 10
-45.0 136.0 0 10
-35.0 129.0 0 10
-25.0 122.0 0 10
-15.0 115.0 0 10
-5.0 108.0 0 10
170.0 760.0 5 -10
155.0 755.0 5 -10
140.0 750.0 5 -10
125.0 745.0 5 -10
110.0 740.0 5 -10
95.0 735.0 5 -10
80.0 730.0 5 -10
65.0 725.0 5 -10
50.0 720.0 5 -10
35.0 715.0 5 -10
20.0 710.0 5 -10
5.0 705.0 5 -10
-170.0 610.0 5 10
-165.0 605.0 5 10
-160.0 600.0 5 10
-155.0 595.0 5 10
-150.0 590.0 5 10
-145.0 585.0 5 10
-140.0 580.0 5 10
-135.0 575.0 5 10
-130.0 570.0 5 10
-125.0 565.0 5 10
-120.0 560.0 5 10
-115.0 555.0 5 10
-110.0 550.0 5 10
-105.0 545.0 5 10
-100.0 540.0 5 10
-95.0 535.0 5 10
-90.0 530.0 5 10
-85.0 525.0 5 10
160.0 570.0 -5 -10
155.0 565.0 -5 -10
150.0 560.0 -5 -10
145.0 555.0 -5 -10
140.0 550.0 -5 -10
135.0 545.0 -5 -10
130.0 540.0 -5 -10
125.0 535.0 -5 -10
120.0 530.0 -5 -10
115.0 525.0 -5 -10
110.0 520.0 -5 -10
105.0 515.0 -5 -10
100.0 510.0 -5 -10
95.0 505.0 -5 -10
90.0 500.0 -5 -10
85.0 495.0 -5 -10
80.0 490.0 -5 -10
75.0 485.0 -5 -10
70.0 480.0 -5 -10
65.0 475.0 -5 -10
60.0 470.0 -5 -10
55.0 465.0 -5 -10
50.0 460.0 -5 -10
45.0 455.0 -5 -10
40.0 450.0 -5 -10
-50.0 310.0 5 10
-45.0 305.0 5 10
-40.0 300.0 5 10
-35.0 295.0 5 10
-30.0 290.0 5 10
-25.0 285.0 5 10
-20.0 280.0 5 10
-15.0 275.0 5 10
-10.0 270.0 5 10
-5.0 265.0 5 10
-40.0 130.0 5 10
-35.0 125.0 5 10
-30.0 120.0 5 10
-25.0 115.0 5 10
-20.0 110.0 5 10
-15.0 105.0 5 10
-75.0 35.0 5 10
-70.0 30.0 5 10
-170.0 576.0 0 10
-160.0 569.0 0 10
-150.0 562.0 0 10
-140.0 555.0 0 10
-130.0 548.0 0 10
-120.0 541.0 0 10
-110.0 534.0 0 10
-100.0 527.0 0 10
-90.0 520.0 0 10
-80.0 513.0 0 10
-70.0 506.0 0 10
-60.0 499.0 0 10
-50.0 492.0 0 10
-40.0 485.0 0 10
-30.0 478.0 0 10
-20.0 471.0 0 10
-10.0 464.0 0 10
185.0 565.0 -5 -10
180.0 560.0 -5 -10
175.0 555.0 -5 -10
170.0 550.0 -5 -10
165.0 545.0 -5 -10
160.0 540.0 -5 -10
155.0 535.0 -5 -10
150.0 530.0 -5 -10
145.0 525.0 -5 -10
140.0 520.0 -5 -10
135.0 515.0 -5 -10
130.0 510.0 -5 -10
125.0 505.0 -5 -10
120.0 500.0 -5 -10
115.0 495.0 -5 -10
110.0 490.0 -5 -10
105.0 485.0 -5 -10
100.0 480.0 -5 -10
95.0 475.0 -5 -10
90.0 470.0 -5 -10
-20.0 50.0 5 10
-15.0 45.0 5 10
70.0 760.0 5 -10
55.0 755.0 5 -10
40.0 750.0 5 -10
-20.0 680.0 5 10
-15.0 675.0 5 10
-10.0 670.0 5 10
-5.0 665.0 5 10
95.0 255.0 -5 -10
90.0 250.0 -5 -10
85.0 245.0 -5 -10
80.0 240.0 -5 -10
75.0 235.0 -5 -10
70.0 230.0 -5 -10
65.0 225.0 -5 -10
60.0 220.0 -5 -10
55.0 215.0 -5 -10
50.0 210.0 -5 -10
45.0 205.0 -5 -10
40.0 200.0 -5 -10
35.0 195.0 -5 -10
30.0 190.0 -5 -10
25.0 185.0 -5 -10
20.0 180.0 -5 -10
15.0 175.0 -5 -10
10.0 170.0 -5 -10
100.0 70.0 -5 -10
95.0 65.0 -5 -10
90.0 60.0 -5 -10
85.0 55.0 -5 -10
80.0 50.0 -5 -10
75.0 45.0 -5 -10
70.0 40.0 -5 -10
180.0 558.0 0 -10
170.0 551.0 0 -10
160.0 544.0 0 -10
150.0 537.0 0 -10
140.0 530.0 0 -10
130.0 523.0 0 -10
120.0 516.0 0 -10
110.0 509.0 0 -10
100.0 502.0 0 -10
90.0 495.0 0 -10
80.0 488.0 0 -10
70.0 481.0 0 -10
60.0 362.0 0 -10
50.0 355.0 0 -10
40.0 348.0 0 -10
30.0 341.0 0 -10
20.0 334.0 0 -10
10.0 327.0 0 -10
-10.0 180.0 0 10
106.0 622.0 -2 -10
98.0 616.0 -2 -10
90.0 610.0 -2 -10
82.0 604.0 -2 -10
74.0 598.0 -2 -10
66.0 592.0 -2 -10
58.0 586.0 -2 -10
50.0 580.0 -2 -10
42.0 574.0 -2 -10
34.0 568.0 -2 -10
26.0 562.0 -2 -10
18.0 556.0 -2 -10
10.0 550.0 -2 -10
2.0 544.0 -2 -10
2.0 514.0 -2 -10
4.0 508.0 -2 -10
170.0 190.0 2 -10
158.0 184.0 2 -10
146.0 178.0 2 -10
134.0 172.0 2 -10
122.0 166.0 2 -10
110.0 160.0 2 -10
98.0 154.0 2 -10
86.0 148.0 2 -10
74.0 142.0 2 -10
40.0 70.0 2 -10
28.0 64.0 2 -10
16.0 58.0 2 -10
4.0 52.0 2 -10
-93.0 481.0 -1 10
-82.0 474.0 -1 10
-71.0 467.0 -1 10
-60.0 460.0 -1 10
-49.0 453.0 -1 10
-38.0 446.0 -1 10
-14.0 348.0 -1 10
-3.0 341.0 -1 10
268.0 614.0 1 -10
257.0 607.0 1 -10
246.0 600.0 1 -10
235.0 593.0 1 -10
224.0 586.0 1 -10
213.0 579.0 1 -10
202.0 572.0 1 -10
191.0 565.0 1 -10
180.0 558.0 1 -10
169.0 551.0 1 -10
158.0 544.0 1 -10
147.0 537.0 1 -10
136.0 530.0 1 -10
125.0 523.0 1 -10
114.0 516.0 1 -10
103.0 509.0 1 -10
92.0 502.0 1 -10
74.0 26.0 1 -10
63.0 19.0 1 -10
178.0 460.0 1 -10
167.0 453.0 1 -10
156.0 446.0 1 -10
145.0 439.0 1 -10
134.0 432.0 1 -10
123.0 425.0 1 -10
112.0 418.0 1 -10
101.0 411.0 1 -10
90.0 404.0 1 -10
79.0 397.0 1 -10
68.0 390.0 1 -10
57.0 383.0 1 -10
46.0 376.0 1 -10
35.0 369.0 1 -10
24.0 362.0 1 -10
23.0 355.0 1 -10
-110.0 502.0 0 10
-100.0 494.0 0 10
-90.0 486.0 0 10
-80.0 478.0 0 10
-70.0 470.0 0 10
-60.0 462.0 0 10
-50.0 454.0 0 10
-40.0 446.0 0 10
-30.0 438.0 0 10
-20.0 430.0 0 10
-10.0 422.0 0 10
50.0 454.0 0 -10
40.0 446.0 0 -10
30.0 438.0 0 -10
20.0 430.0 0 -10
10.0 422.0 0 -10
145.0 695.0 -5 -10
140.0 690.0 -5 -10
135.0 685.0 -5 -10
130.0 680.0 -5 -10
125.0 675.0 -5 -10
120.0 670.0 -5 -10
115.0 665.0 -5 -10
110.0 660.0 -5 -10
105.0 655.0 -5 -10
100.0 650.0 -5 -10
95.0 645.0 -5 -10
90.0 640.0 -5 -10
85.0 635.0 -5 -10
80.0 630.0 -5 -10
75.0 625.0 -5 -10
70.0 620.0 -5 -10
65.0 615.0 -5 -10
60.0 610.0 -5 -10
55.0 605.0 -5 -10
50.0 600.0 -5 -10
45.0 595.0 -5 -10
40.0 590.0 -5 -10
35.0 585.0 -5 -10
30.0 580.0 -5 -10
25.0 575.0 -5 -10
20.0 570.0 -5 -10
15.0 565.0 -5 -10
10.0 560.0 -5 -10
5.0 555.0 -5 -10
-53.0 439.0 1 10
-44.0 432.0 1 10
-35.0 425.0 1 10
-26.0 418.0 1 10
-17.0 411.0 1 10
-8.0 404.0 1 10
212.0 634.0 -2 -10
204.0 628.0 -2 -10
196.0 622.0 -2 -10
188.0 616.0 -2 -10
180.0 610.0 -2 -10
172.0 604.0 -2 -10
164.0 598.0 -2 -10
156.0 592.0 -2 -10
148.0 586.0 -2 -10
140.0 580.0 -2 -10
132.0 574.0 -2 -10
124.0 568.0 -2 -10
116.0 562.0 -2 -10
108.0 556.0 -2 -10
100.0 550.0 -2 -10
92.0 544.0 -2 -10
84.0 538.0 -2 -10
76.0 532.0 -2 -10
70.0 220.0 2 -10
58.0 214.0 2 -10
46.0 208.0 2 -10
34.0 202.0 2 -10
22.0 196.0 2 -10
10.0 190.0 2 -10
30.0 453.0 0 -10
20.0 446.0 0 -10
10.0 439.0 0 -10
-94.0 598.0 2 10
-86.0 592.0 2 10
-78.0 586.0 2 10
-70.0 580.0 2 10
-62.0 574.0 2 10
-54.0 568.0 2 10
-46.0 562.0 2 10
-38.0 556.0 2 10
-30.0 550.0 2 10
-22.0 544.0 2 10
-14.0 538.0 2 10
-6.0 532.0 2 10
-8.0 526.0 2 10
-10.0 520.0 2 10
-12.0 514.0 2 10
-14.0 508.0 2 10
-16.0 502.0 2 10
-18.0 496.0 2 10
-20.0 490.0 2 10
-22.0 484.0 2 10
-40.0 635.0 0 10
-30.0 628.0 0 10
-20.0 621.0 0 10
-10.0 614.0 0 10
82.0 334.0 1 -10
71.0 327.0 1 -10
60.0 320.0 1 -10
49.0 313.0 1 -10
38.0 306.0 1 -10
27.0 299.0 1 -10
16.0 292.0 1 -10
5.0 285.0 1 -10
-110.0 502.0 -1 10
-99.0 495.0 -1 10
-88.0 488.0 -1 10
-77.0 481.0 -1 10
-66.0 474.0 -1 10
-55.0 467.0 -1 10
-44.0 460.0 -1 10
-33.0 453.0 -1 10
-22.0 446.0 -1 10
60.0 660.0 -5 -10
55.0 655.0 -5 -10
50.0 650.0 -5 -10
45.0 645.0 -5 -10
40.0 640.0 -5 -10
35.0 635.0 -5 -10
30.0 630.0 -5 -10
25.0 625.0 -5 -10
20.0 620.0 -5 -10
15.0 615.0 -5 -10
10.0 610.0 -5 -10
5.0 605.0 -5 -10
285.0 675.0 -2 -10
277.0 669.0 -2 -10
269.0 663.0 -2 -10
261.0 657.0 -2 -10
253.0 651.0 -2 -10
245.0 645.0 -2 -10
237.0 639.0 -2 -10
229.0 633.0 -2 -10
221.0 627.0 -2 -10
213.0 621.0 -2 -10
205.0 615.0 -2 -10
197.0 609.0 -2 -10
189.0 603.0 -2 -10
181.0 597.0 -2 -10
173.0 591.0 -2 -10
165.0 585.0 -2 -10
157.0 579.0 -2 -10
149.0 573.0 -2 -10
141.0 567.0 -2 -10
133.0 561.0 -2 -10
125.0 555.0 -2 -10
117.0 549.0 -2 -10
109.0 543.0 -2 -10
101.0 537.0 -2 -10
93.0 531.0 -2 -10
85.0 525.0 -2 -10
77.0 519.0 -2 -10
69.0 513.0 -2 -10
61.0 507.0 -2 -10
-289.0 459.0 2 10
-281.0 453.0 -2 10
-269.0 447.0 -2 10
-257.0 441.0 -2 10
-245.0 435.0 -2 10
-233.0 429.0 -2 10
-221.0 423.0 -2 10
-209.0 417.0 -2 10
-197.0 411.0 -2 10
-185.0 405.0 -2 10
-173.0 399.0 -2 10
-161.0 393.0 -2 10
-149.0 387.0 -2 10
-137.0 381.0 -2 10
-125.0 375.0 -2 10
-113.0 369.0 -2 10
-101.0 363.0 -2 10
-89.0 357.0 -2 10
-77.0 351.0 -2 10
-65.0 345.0 -2 10
-53.0 339.0 -2 10
-41.0 333.0 -2 10
-29.0 327.0 -2 10
9.0 183.0 -2 -10
1.0 177.0 -2 -10
311.0 597.0 -2 -10
303.0 591.0 -2 -10
295.0 585.0 -2 -10
287.0 579.0 -2 -10
279.0 573.0 -2 -10
271.0 567.0 -2 -10
263.0 561.0 -2 -10
255.0 555.0 -2 -10
247.0 549.0 -2 -10
239.0 543.0 -2 -10
231.0 537.0 -2 -10
223.0 531.0 -2 -10
215.0 525.0 -2 -10
207.0 519.0 -2 -10
199.0 513.0 -2 -10
191.0 507.0 -2 -10
183.0 501.0 -2 -10
175.0 495.0 -2 -10
167.0 489.0 -2 -10
159.0 483.0 -2 -10
151.0 477.0 -2 -10
143.0 471.0 -2 -10
20.0 640.0 -5 -10
15.0 635.0 -5 -10
10.0 630.0 -5 -10
5.0 625.0 -5 -10
-15.0 345.0 5 10
-10.0 340.0 5 10
-5.0 335.0 5 10
-25.0 205.0 5 10
-20.0 200.0 5 10
-15.0 195.0 5 10
-10.0 190.0 5 10
-5.0 185.0 5 10
-60.0 100.0 5 10
-55.0 95.0 5 10
-50.0 90.0 5 10
-45.0 85.0 5 10
-40.0 80.0 5 10
-35.0 75.0 5 10
-30.0 70.0 5 10
-25.0 65.0 5 10
-20.0 60.0 5 10
-36.0 234.0 -1 10
-25.0 227.0 -1 10
-14.0 220.0 -1 10
-3.0 213.0 -1 10
33.0 101.0 -1 -10
24.0 94.0 -1 -10
15.0 87.0 -1 -10
6.0 80.0 -1 -10
85.0 703.0 1 -10
39.0 451.0 1 -10
28.0 444.0 1 -10
17.0 437.0 1 -10
6.0 430.0 1 -10
-78.0 192.0 1 10
-69.0 185.0 1 10
-60.0 178.0 1 10
-51.0 171.0 1 10
-42.0 164.0 1 10
-33.0 157.0 1 10
-34.0 80.0 1 10
-25.0 73.0 1 10
-16.0 66.0 1 10
-7.0 59.0 1 10
91.0 675.0 1 -10
80.0 668.0 1 -10
69.0 661.0 1 -10
58.0 654.0 1 -10
47.0 647.0 1 -10
36.0 640.0 1 -10
25.0 633.0 1 -10
14.0 626.0 1 -10
3.0 619.0 1 -10
-23.0 507.0 1 10
-14.0 500.0 1 10
-5.0 493.0 1 10
28.0 374.0 1 -10
17.0 367.0 1 -10
6.0 360.0 1 -10
-129.0 261.0 2 10
-121.0 249.0 2 10
-113.0 237.0 2 10
-105.0 225.0 2 10
-97.0 213.0 2 10
-89.0 201.0 2 10
-81.0 189.0 2 10
-73.0 177.0 2 10
-65.0 165.0 2 10
-57.0 153.0 2 10
-59.0 141.0 2 10
-61.0 129.0 -2 10
-59.0 117.0 -2 10
-57.0 105.0 -2 10
-55.0 93.0 -2 10
-53.0 81.0 -2 10
-55.0 657.0 2 10
-47.0 645.0 2 10
-39.0 633.0 2 10
-31.0 621.0 2 10
-23.0 609.0 2 10
-15.0 597.0 2 10
-7.0 585.0 2 10
44.0 561.0 -3 -10
37.0 549.0 -3 -10
30.0 537.0 -3 -10
23.0 525.0 -3 -10
16.0 513.0 -3 -10
9.0 501.0 -3 -10
2.0 489.0 -3 -10
-2.0 165.0 -3 10
184.0 629.0 -6 -10
180.0 620.0 -6 -10
176.0 611.0 -6 -10
172.0 602.0 -6 -10
168.0 593.0 -6 -10
164.0 584.0 6 -10
148.0 575.0 6 -10
132.0 566.0 6 -10
116.0 557.0 6 -10
100.0 548.0 6 -10
84.0 539.0 6 -10
68.0 530.0 6 -10
52.0 521.0 6 -10
36.0 512.0 6 -10
20.0 503.0 6 -10
4.0 494.0 6 -10
-106.0 314.0 6 10
-102.0 305.0 6 10
-98.0 296.0 6 10
-94.0 287.0 6 10
-90.0 278.0 6 10
-86.0 269.0 6 10
-82.0 260.0 6 10
-78.0 251.0 6 10
-74.0 242.0 6 10
-130.0 143.0 6 10
-126.0 134.0 6 10
-122.0 125.0 6 10
-118.0 116.0 6 10
-114.0 107.0 6 10
-110.0 98.0 6 10
-106.0 89.0 6 10
-102.0 80.0 6 10
-98.0 71.0 6 10
-94.0 62.0 6 10
-90.0 53.0 6 10
-86.0 44.0 6 10
-82.0 35.0 6 10
-78.0 26.0 6 10
-74.0 17.0 6 10
-70.0 8.0 6 10
-209.0 261.0 2 10
-201.0 249.0 2 10
-193.0 237.0 2 10
-185.0 225.0 2 10
-177.0 213.0 2 10
-169.0 201.0 2 10
-161.0 189.0 2 10
-153.0 177.0 2 10
-145.0 165.0 2 10
-137.0 153.0 2 10
-129.0 141.0 2 10
-121.0 129.0 -2 10
-109.0 117.0 -2 10
-97.0 105.0 -2 10
-85.0 93.0 -2 10
-73.0 81.0 -2 10
-61.0 69.0 -2 10
-49.0 57.0 -2 10
-47.0 45.0 -2 10
105.0 57.0 -3 -10
98.0 45.0 -3 -10
91.0 33.0 3 -10
78.0 21.0 3 -10
65.0 9.0 3 -10
-141.0 249.0 2 10
-133.0 237.0 2 10
-125.0 225.0 2 10
-117.0 213.0 2 10
-109.0 201.0 2 10
-101.0 189.0 2 10
-93.0 177.0 2 10
-85.0 165.0 2 10
-77.0 153.0 2 10
-69.0 141.0 2 10
-61.0 129.0 -2 10
-59.0 117.0 -2 10
-57.0 105.0 -2 10
-55.0 93.0 -2 10
-53.0 81.0 -2 10
-51.0 69.0 -2 10
-49.0 57.0 -2 10
-47.0 45.0 -2 10
-131.0 321.0 2 10
-123.0 309.0 2 10
-115.0 297.0 2 10
-107.0 285.0 2 10
-99.0 273.0 2 10
-91.0 261.0 2 10
-83.0 249.0 2 10
-75.0 237.0 2 10
-67.0 225.0 2 10
-59.0 213.0 2 10
-51.0 201.0 2 10
-43.0 189.0 2 10
-35.0 177.0 2 10
-27.0 165.0 2 10
-19.0 153.0 2 10
-180.0 405.0 -3 10
-167.0 393.0 -3 10
-154.0 381.0 -3 10
-141.0 369.0 -3 10
-128.0 357.0 -3 10
-115.0 345.0 -3 10
-102.0 333.0 -3 10
-89.0 321.0 -3 10
-76.0 309.0 -3 10
-63.0 297.0 -3 10
-50.0 285.0 -3 10
-37.0 273.0 -3 10
-24.0 261.0 -3 10
-11.0 249.0 -3 10
-164.0 213.0 -2 10
-152.0 201.0 -2 10
-140.0 189.0 -2 10
-128.0 177.0 -2 10
-116.0 165.0 -2 10
-104.0 153.0 -2 10
-92.0 141.0 -2 10
-80.0 129.0 -2 10
-68.0 117.0 -2 10
-56.0 105.0 -2 10
-44.0 93.0 -2 10
-32.0 81.0 -2 10
-20.0 69.0 -2 10
-8.0 57.0 -2 10
-6.0 45.0 -2 10
-193.0 237.0 2 10
-185.0 225.0 2 10
-177.0 213.0 2 10
-169.0 201.0 2 10
-161.0 189.0 2 10
-153.0 177.0 2 10
-145.0 165.0 2 10
-137.0 153.0 2 10
-129.0 141.0 2 10
-121.0 129.0 -2 10
-109.0 117.0 -2 10
-97.0 105.0 -2 10
-85.0 93.0 -2 10
-73.0 81.0 -2 10
-61.0 69.0 -2 10
-49.0 57.0 -2 10
-73.0 129.0 2 10
-65.0 117.0 2 10
-57.0 105.0 2 10
-49.0 93.0 2 10
-41.0 81.0 2 10
-33.0 69.0 2 10
-25.0 57.0 2 10
-17.0 45.0 2 10
-301.0 381.0 2 10
-293.0 369.0 2 10
-285.0 357.0 2 10
-277.0 345.0 2 10
-269.0 333.0 2 10
-261.0 321.0 2 10
-253.0 309.0 2 10
-245.0 297.0 2 10
-237.0 285.0 2 10
-229.0 273.0 2 10
-221.0 261.0 2 10
-213.0 249.0 2 10
-205.0 237.0 2 10
-197.0 225.0 2 10
-189.0 213.0 2 10
-181.0 201.0 -2 10
-169.0 189.0 -2 10
-157.0 177.0 -2 10
-217.0 242.0 -3 10
-204.0 230.0 -3 10
-191.0 218.0 -3 10
-178.0 206.0 -3 10
-165.0 194.0 -3 10
-152.0 182.0 -3 10
-139.0 170.0 -3 10
-126.0 158.0 -3 10
-113.0 146.0 -3 10
-100.0 134.0 -3 10
-87.0 122.0 -3 10
-74.0 110.0 -3 10
-61.0 98.0 -3 10
-48.0 86.0 -3 10
-35.0 74.0 -3 10
-22.0 62.0 -3 10
-9.0 50.0 -3 10
-156.0 517.0 2 10
-148.0 505.0 2 10
-140.0 493.0 2 10
-132.0 481.0 2 10
-124.0 469.0 2 10
-116.0 457.0 2 10
-108.0 445.0 2 10
-100.0 433.0 2 10
-92.0 421.0 2 10
-84.0 409.0 2 10
-76.0 397.0 2 10
-68.0 385.0 2 10
-60.0 373.0 2 10
-52.0 361.0 2 10
-44.0 349.0 2 10
-36.0 337.0 2 10
-28.0 325.0 2 10
-20.0 313.0 2 10
-12.0 301.0 2 10
-4.0 289.0 2 10
-325.0 650.0 3 10
-318.0 638.0 3 10
-311.0 626.0 3 10
-304.0 614.0 3 10
-297.0 602.0 3 10
-290.0 590.0 3 10
-283.0 578.0 3 10
-276.0 566.0 3 10
-269.0 554.0 3 10
-262.0 542.0 3 10
-255.0 530.0 3 10
-248.0 518.0 3 10
-241.0 506.0 3 10
-234.0 494.0 3 10
-227.0 482.0 3 10
-256.0 278.0 -3 10
-243.0 266.0 -3 10
-230.0 254.0 -3 10
-217.0 242.0 -3 10
-204.0 230.0 -3 10
-80.0 325.0 -4 10
-66.0 314.0 -4 10
-52.0 303.0 -4 10
-38.0 292.0 -4 10
-24.0 281.0 -4 10
-10.0 270.0 -4 10
128.0 83.0 -4 -10
122.0 72.0 -4 -10
116.0 61.0 -4 -10
110.0 50.0 -4 -10
104.0 39.0 -4 -10
98.0 28.0 -4 -10
92.0 17.0 -4 -10
86.0 6.0 -4 -10
80.0 5.0 -4 -10
74.0 16.0 -4 -10
24.0 699.0 -4 -10
18.0 688.0 -4 -10
12.0 677.0 -4 -10
6.0 666.0 -4 -10
-22.0 237.0 4 10
-16.0 226.0 4 10
-10.0 215.0 4 10
-4.0 204.0 4 10
-375.0 285.0 2 10
-367.0 273.0 2 10
-359.0 261.0 2 10
-351.0 249.0 2 10
-343.0 237.0 2 10
-335.0 225.0 2 10
-327.0 213.0 2 10
-319.0 201.0 2 10
-311.0 189.0 2 10
-303.0 177.0 2 10
-295.0 165.0 2 10
-287.0 153.0 2 10
-279.0 141.0 2 10
-271.0 129.0 -2 10
-259.0 117.0 -2 10
-247.0 105.0 -2 10
-235.0 93.0 -2 10
-223.0 81.0 -2 10
-211.0 69.0 -2 10
-199.0 57.0 -2 10
-187.0 45.0 -2 10
-175.0 33.0 -2 10
-163.0 21.0 -2 10
-151.0 9.0 -2 10
-139.0 3.0 -2 10
-127.0 15.0 -2 10
-10.0 160.0 50 10
-60.0 110.0 -50 10
-10.0 60.0 -50 10
244.0 314.0 2 -10
232.0 302.0 2 -10
220.0 290.0 2 -10
208.0 278.0 2 -10
196.0 266.0 2 -10
184.0 254.0 2 -10
172.0 242.0 2 -10
160.0 230.0 2 -10
148.0 218.0 2 -10
136.0 206.0 2 -10
124.0 194.0 2 -10
112.0 182.0 2 -10
100.0 170.0 2 -10
88.0 158.0 2 -10
76.0 146.0 2 -10
64.0 134.0 2 -10
52.0 122.0 2 -10
40.0 110.0 2 -10
28.0 98.0 2 -10
16.0 86.0 2 -10
4.0 74.0 2 -10
